date,activityType,steps,grossCalories,calories,distanceInMeters,activeTimeInSeconds
"08/03/2018, 00:00:00 +0800",Pedometer,13151.0,0.0,0.0,8378.0,0.0
"08/04/2018, 00:00:00 +0800",Pedometer,13056.0,0.0,0.0,8093.0,0.0
"08/05/2018, 00:00:00 +0800",Pedometer,12728.0,0.0,0.0,7359.0,0.0
"08/06/2018, 00:00:00 +0800",Pedometer,9812.0,0.0,0.0,6239.0,0.0
"08/07/2018, 00:00:00 +0800",Pedometer,8160.0,0.0,0.0,5043.0,0.0
"08/08/2018, 00:00:00 +0800",Pedometer,14452.0,0.0,0.0,8967.0,0.0
"08/09/2018, 00:00:00 +0800",Pedometer,9035.0,0.0,0.0,5407.0,0.0
"08/10/2018, 00:00:00 +0800",Pedometer,14899.0,0.0,0.0,9016.0,0.0
"08/11/2018, 00:00:00 +0800",Pedometer,10611.0,0.0,0.0,6327.0,0.0
"08/12/2018, 00:00:00 +0800",Pedometer,8168.0,0.0,0.0,4706.0,0.0
"08/13/2018, 00:00:00 +0800",Pedometer,8829.0,0.0,0.0,5400.0,0.0
"08/14/2018, 00:00:00 +0800",Pedometer,13790.0,0.0,0.0,8465.0,0.0
"08/15/2018, 00:00:00 +0800",Pedometer,10226.0,0.0,0.0,6562.0,0.0
"08/16/2018, 00:00:00 +0800",Pedometer,9029.0,0.0,0.0,5913.0,0.0
"08/17/2018, 00:00:00 +0800",Pedometer,8026.0,0.0,0.0,4885.0,0.0
"08/18/2018, 00:00:00 +0800",Pedometer,13085.0,0.0,0.0,8132.0,0.0
"08/19/2018, 00:00:00 +0800",Pedometer,12959.0,0.0,0.0,7888.0,0.0
"08/20/2018, 00:00:00 +0800",Pedometer,7771.0,0.0,0.0,4813.0,0.0
"08/21/2018, 00:00:00 +0800",Pedometer,19419.0,0.0,0.0,11814.0,0.0
"08/22/2018, 00:00:00 +0800",Pedometer,11782.0,0.0,0.0,7410.0,0.0
"08/23/2018, 00:00:00 +0800",Pedometer,10173.0,0.0,0.0,6596.0,0.0
"08/24/2018, 00:00:00 +0800",Pedometer,6180.0,0.0,0.0,4017.0,0.0
"08/25/2018, 00:00:00 +0800",Pedometer,11537.0,0.0,0.0,6943.0,0.0
"08/26/2018, 00:00:00 +0800",Pedometer,5030.0,0.0,0.0,3146.0,0.0
"08/27/2018, 00:00:00 +0800",Pedometer,11577.0,0.0,0.0,7208.0,0.0
"08/28/2018, 00:00:00 +0800",Pedometer,9400.0,0.0,0.0,5759.0,0.0
"08/29/2018, 00:00:00 +0800",Pedometer,17567.0,0.0,0.0,11530.0,0.0
"08/30/2018, 00:00:00 +0800",Pedometer,6970.0,0.0,0.0,4361.0,0.0
"08/31/2018, 00:00:00 +0800",Pedometer,19221.0,0.0,0.0,11586.0,0.0
"09/01/2018, 00:00:00 +0800",Pedometer,6925.0,0.0,0.0,4100.0,0.0
"09/02/2018, 00:00:00 +0800",Pedometer,15205.0,0.0,0.0,8769.0,0.0
"09/03/2018, 00:00:00 +0800",Pedometer,8724.0,0.0,0.0,5372.0,0.0
"09/04/2018, 00:00:00 +0800",Pedometer,11681.0,0.0,0.0,7058.0,0.0
"09/05/2018, 00:00:00 +0800",Pedometer,9030.0,0.0,0.0,5955.0,0.0
"09/06/2018, 00:00:00 +0800",Pedometer,9536.0,0.0,0.0,5941.0,0.0
"09/07/2018, 00:00:00 +0800",Pedometer,7236.0,0.0,0.0,4345.0,0.0
"09/08/2018, 00:00:00 +0800",Pedometer,8738.0,0.0,0.0,5184.0,0.0
"09/09/2018, 00:00:00 +0800",Pedometer,5095.0,0.0,0.0,3161.0,0.0
"09/10/2018, 00:00:00 +0800",Pedometer,10341.0,0.0,0.0,6137.0,0.0
"09/11/2018, 00:00:00 +0800",Pedometer,10858.0,0.0,0.0,6534.0,0.0
"09/12/2018, 00:00:00 +0800",Pedometer,11595.0,0.0,0.0,6848.0,0.0
"09/13/2018, 00:00:00 +0800",Pedometer,8366.0,0.0,0.0,4805.0,0.0
"09/14/2018, 00:00:00 +0800",Pedometer,4135.0,0.0,0.0,2383.0,0.0
"09/15/2018, 00:00:00 +0800",Pedometer,8586.0,0.0,0.0,5325.0,0.0
"09/16/2018, 00:00:00 +0800",Pedometer,8537.0,0.0,0.0,5132.0,0.0
"09/17/2018, 00:00:00 +0800",Pedometer,8564.0,0.0,0.0,5257.0,0.0
"09/18/2018, 00:00:00 +0800",Pedometer,8934.0,0.0,0.0,5555.0,0.0
"09/19/2018, 00:00:00 +0800",Pedometer,9784.0,0.0,0.0,5907.0,0.0
"09/20/2018, 00:00:00 +0800",Pedometer,10010.0,0.0,0.0,6227.0,0.0
"09/21/2018, 00:00:00 +0800",Pedometer,6050.0,0.0,0.0,3705.0,0.0
"09/22/2018, 00:00:00 +0800",Pedometer,8435.0,0.0,0.0,5031.0,0.0
"09/23/2018, 00:00:00 +0800",Pedometer,1600.0,0.0,0.0,1017.0,0.0
"09/24/2018, 00:00:00 +0800",Pedometer,11079.0,0.0,0.0,6378.0,0.0
"09/25/2018, 00:00:00 +0800",Pedometer,1259.0,0.0,0.0,827.0,0.0
"09/26/2018, 00:00:00 +0800",Pedometer,6003.0,0.0,0.0,3798.0,0.0
"09/27/2018, 00:00:00 +0800",Pedometer,4045.0,0.0,0.0,2649.0,0.0
"09/28/2018, 00:00:00 +0800",Pedometer,8.0,0.0,0.0,3.0,0.0
"10/01/2018, 00:00:00 +0800",Pedometer,19.0,0.0,0.0,10.0,0.0
"10/05/2018, 00:00:00 +0800",Pedometer,12.0,0.0,0.0,8.0,0.0
"10/09/2018, 00:00:00 +0800",Pedometer,13.0,0.0,0.0,9.0,0.0
"10/12/2018, 00:00:00 +0800",Pedometer,17.0,0.0,0.0,3.0,0.0
"10/14/2018, 00:00:00 +0800",Pedometer,8.0,0.0,0.0,5.0,0.0
"10/15/2018, 00:00:00 +0800",Pedometer,33.0,0.0,0.0,21.0,0.0
"10/16/2018, 00:00:00 +0800",Pedometer,36.0,0.0,0.0,26.0,0.0
"10/20/2018, 00:00:00 +0800",Pedometer,29.0,0.0,0.0,20.0,0.0
"11/03/2018, 00:00:00 +0800",Pedometer,179.0,0.0,0.0,131.0,0.0
"11/14/2018, 00:00:00 +0800",Pedometer,30.0,0.0,0.0,19.0,0.0
"11/26/2018, 00:00:00 +0800",Pedometer,16.0,0.0,0.0,11.0,0.0
"11/30/2018, 00:00:00 +0800",Pedometer,8.0,0.0,0.0,5.0,0.0
"12/01/2018, 00:00:00 +0800",Pedometer,11.0,0.0,0.0,7.0,0.0
"12/02/2018, 00:00:00 +0800",Pedometer,957.0,0.0,0.0,607.0,0.0
"12/03/2018, 00:00:00 +0800",Pedometer,40.0,0.0,0.0,27.0,0.0
"12/05/2018, 00:00:00 +0800",Pedometer,27.0,0.0,0.0,18.0,0.0
"12/07/2018, 00:00:00 +0800",Pedometer,8.0,0.0,0.0,3.0,0.0
"12/08/2018, 00:00:00 +0800",Pedometer,182.0,0.0,0.0,122.0,0.0
"12/09/2018, 00:00:00 +0800",Pedometer,3163.0,0.0,0.0,2027.0,0.0
"12/14/2018, 00:00:00 +0800",Pedometer,78.0,0.0,0.0,51.0,0.0
"12/15/2018, 00:00:00 +0800",Pedometer,65.0,0.0,0.0,47.0,0.0
"12/17/2018, 00:00:00 +0800",Pedometer,471.0,0.0,0.0,272.0,0.0
"01/19/2019, 00:00:00 +0800",Pedometer,82.0,0.0,0.0,45.0,0.0
"10/15/2020, 00:00:00 +0800",Pedometer,4385.0,0.0,0.0,3010.0,0.0
"10/16/2020, 00:00:00 +0800",Pedometer,1424.0,13.2,8.3,898.0,240.0
"10/17/2020, 00:00:00 +0800",Pedometer,342.0,1.2,1.2,201.0,0.0
"10/18/2020, 00:00:00 +0800",Pedometer,4323.0,62.3,45.2,2981.0,840.0
"10/19/2020, 00:00:00 +0800",Pedometer,1462.0,10.9,7.3,902.0,180.0
"10/20/2020, 00:00:00 +0800",Pedometer,1410.0,20.0,12.6,867.0,360.0
"10/21/2020, 00:00:00 +0800",Pedometer,441.0,4.7,3.5,291.0,60.0
"10/22/2020, 00:00:00 +0800",Pedometer,5045.0,253.0,253.0,3449.0,9647.0
"10/23/2020, 00:00:00 +0800",Pedometer,564.0,38.6,38.6,373.0,1604.0
"10/24/2020, 00:00:00 +0800",Pedometer,830.0,37.7,37.7,570.0,1566.0
"10/25/2020, 00:00:00 +0800",Pedometer,605.0,39.1,39.1,387.0,1625.0
"10/26/2020, 00:00:00 +0800",Pedometer,1193.0,61.0,61.0,769.0,2536.0
"10/27/2020, 00:00:00 +0800",Pedometer,3746.0,175.2,175.2,2490.0,7285.0
"10/28/2020, 00:00:00 +0800",Pedometer,5035.0,258.1,258.1,3429.0,9657.0
"10/29/2020, 00:00:00 +0800",Pedometer,453.0,27.4,27.4,272.0,1137.0
"10/30/2020, 00:00:00 +0800",Pedometer,2095.0,88.9,88.9,1363.0,3326.0
"10/31/2020, 00:00:00 +0800",Pedometer,948.0,52.3,52.3,579.0,2175.0
"11/01/2020, 00:00:00 +0800",Pedometer,5901.0,272.3,272.3,3858.0,8721.0
"11/02/2020, 00:00:00 +0800",Pedometer,2369.0,120.4,120.4,1593.0,5009.0
"11/03/2020, 00:00:00 +0800",Pedometer,6577.0,287.8,287.8,4512.0,9540.0
"11/04/2020, 00:00:00 +0800",Pedometer,588.0,32.3,32.3,372.0,1342.0
"11/05/2020, 00:00:00 +0800",Pedometer,1841.0,97.7,97.7,1225.0,4065.0
"11/06/2020, 00:00:00 +0800",Pedometer,1877.0,95.7,95.7,1227.0,3980.0
"11/07/2020, 00:00:00 +0800",Pedometer,997.0,66.0,66.0,631.0,2746.0
"11/08/2020, 00:00:00 +0800",Pedometer,885.0,51.7,51.7,545.0,2148.0
