com.samsung.shealth.tracker.pedometer_day_summary,6123001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
4649,c2a52967-b12c-408e-b936-17331a627140.binning_data.json,2548634,6000,280,2020-01-25 16:00:01.462,com.sec.android.app.shealth,2020-01-25 16:00:01.462,,3.8888888,3702.21,213.68,4369,NakFKIhnVg,com.sec.android.app.shealth,0,c2a52967-b12c-408e-b936-17331a627140.achievement.json,c2a52967-b12c-408e-b936-17331a627140,1579910400000,
4281,aac8285e-d301-4d3f-8d0b-54b9d8fe3bf0.binning_data.json,2359256,6000,0,2020-01-28 16:00:01.287,com.sec.android.app.shealth,2020-01-28 16:00:01.287,,1.7871116,3190.51,185.01999,4281,NakFKIhnVg,com.sec.android.app.shealth,1487,aac8285e-d301-4d3f-8d0b-54b9d8fe3bf0.achievement.json,aac8285e-d301-4d3f-8d0b-54b9d8fe3bf0,1580169600000,
16272,61c2bc30-65d9-4972-8030-734295ee2438.binning_data.json,9196686,6000,59,2020-01-17 14:33:37.201,com.sec.android.app.shealth,2020-01-17 01:01:50.661,61c2bc30-65d9-4972-8030-734295ee2438.source_info.json,1.3562886,12473.36,676.51996,16213,VfS0qUERdZ,com.sec.android.app.shealth,0,61c2bc30-65d9-4972-8030-734295ee2438.achievement.json,61c2bc30-65d9-4972-8030-734295ee2438,1579219200000,
7458,287f0b6b-4df5-4bda-8a8d-bbb1d5020c3d.binning_data.json,3781391,6000,40,2020-02-25 10:59:22.475,com.sec.android.app.shealth,2020-02-24 13:02:48.105,287f0b6b-4df5-4bda-8a8d-bbb1d5020c3d.source_info.json,1.5103621,5711.2705,310.36993,7418,VfS0qUERdZ,com.sec.android.app.shealth,0,287f0b6b-4df5-4bda-8a8d-bbb1d5020c3d.achievement.json,287f0b6b-4df5-4bda-8a8d-bbb1d5020c3d,1582588800000,
9917,256aedd1-3f49-4ed5-8ef0-d22a70533e1e.binning_data.json,5307018,6000,3,2019-12-30 16:15:14.806,com.sec.android.app.shealth,2019-12-30 16:00:01.279,,2.3888886,7184.8,464.36,9914,NakFKIhnVg,com.sec.android.app.shealth,0,256aedd1-3f49-4ed5-8ef0-d22a70533e1e.achievement.json,256aedd1-3f49-4ed5-8ef0-d22a70533e1e,1577664000000,
7859,ac8d7890-5ea0-49ae-a66e-c31e29777cb5.binning_data.json,4257567,6000,30,2019-11-25 10:59:08.118,com.sec.android.app.shealth,2019-11-24 13:09:59.483,ac8d7890-5ea0-49ae-a66e-c31e29777cb5.source_info.json,1.4302956,6089.58,324.33,7829,VfS0qUERdZ,com.sec.android.app.shealth,0,ac8d7890-5ea0-49ae-a66e-c31e29777cb5.achievement.json,ac8d7890-5ea0-49ae-a66e-c31e29777cb5,1574640000000,
1205,fd80887b-ed11-43ee-a80f-a02154c4b87f.binning_data.json,653523,6000,0,2020-01-31 16:00:02.343,com.sec.android.app.shealth,2020-01-31 16:00:02.343,,1.5833335,905.44,50.71,1205,NakFKIhnVg,com.sec.android.app.shealth,0,fd80887b-ed11-43ee-a80f-a02154c4b87f.achievement.json,fd80887b-ed11-43ee-a80f-a02154c4b87f,1580428800000,
20501,ee6204c5-c9c2-4503-9638-7922cfb3a5c0.binning_data.json,10828577,6000,34,2020-01-20 14:47:05.223,com.sec.android.app.shealth,2020-01-20 03:01:53.625,ee6204c5-c9c2-4503-9638-7922cfb3a5c0.source_info.json,1.4385666,15577.631,852.2398,20467,VfS0qUERdZ,com.sec.android.app.shealth,0,ee6204c5-c9c2-4503-9638-7922cfb3a5c0.achievement.json,ee6204c5-c9c2-4503-9638-7922cfb3a5c0,1579478400000,
5320,2edf18f9-c623-4950-9f5a-12137be1c2ed.binning_data.json,2733453,6000,0,2019-11-02 11:35:32.907,com.sec.android.app.shealth,2019-11-01 13:02:19.982,2edf18f9-c623-4950-9f5a-12137be1c2ed.source_info.json,1.5175015,4148.02,216.25,5320,VfS0qUERdZ,com.sec.android.app.shealth,0,2edf18f9-c623-4950-9f5a-12137be1c2ed.achievement.json,2edf18f9-c623-4950-9f5a-12137be1c2ed,1572652800000,
2023,3b566044-d343-41e1-9e2f-65474e69aafb.binning_data.json,1159063,6000,0,2020-02-03 16:00:01.185,com.sec.android.app.shealth,2020-02-03 16:00:01.185,,1.729319,1536.1,82.48,2023,NakFKIhnVg,com.sec.android.app.shealth,0,3b566044-d343-41e1-9e2f-65474e69aafb.achievement.json,3b566044-d343-41e1-9e2f-65474e69aafb,1580688000000,
8320,09aac097-abc9-4013-b6d7-7342beb197a6.binning_data.json,4821562,6000,0,2020-01-03 16:00:02.897,com.sec.android.app.shealth,2020-01-01 16:03:05.247,09aac097-abc9-4013-b6d7-7342beb197a6.source_info.json,1.3210074,6369.32,342.21,8320,VfS0qUERdZ,com.sec.android.app.shealth,0,09aac097-abc9-4013-b6d7-7342beb197a6.achievement.json,09aac097-abc9-4013-b6d7-7342beb197a6,1577923200000,
12830,2db601a3-07c6-4a6a-8316-bc3951f0f062.binning_data.json,7053396,6000,87,2019-11-28 12:22:01.204,com.sec.android.app.shealth,2019-11-27 13:15:10.529,2db601a3-07c6-4a6a-8316-bc3951f0f062.source_info.json,1.4069151,9923.53,532.98,12743,VfS0qUERdZ,com.sec.android.app.shealth,0,2db601a3-07c6-4a6a-8316-bc3951f0f062.achievement.json,2db601a3-07c6-4a6a-8316-bc3951f0f062,1574899200000,
5452,570a0d13-b7d0-4902-bb69-c73e75a62ebd.binning_data.json,3050049,6000,0,2020-01-23 15:37:36.608,com.sec.android.app.shealth,2020-01-22 17:05:03.448,570a0d13-b7d0-4902-bb69-c73e75a62ebd.source_info.json,1.3596139,4146.8896,225.24998,5452,VfS0qUERdZ,com.sec.android.app.shealth,0,570a0d13-b7d0-4902-bb69-c73e75a62ebd.achievement.json,570a0d13-b7d0-4902-bb69-c73e75a62ebd,1579737600000,
4236,9bdf9583-733e-4ca6-96d2-6e0971d375f8.binning_data.json,2342330,6000,0,2020-02-06 16:00:01.775,com.sec.android.app.shealth,2020-02-06 16:00:01.775,,2.0000002,3212.4102,175.93999,4236,NakFKIhnVg,com.sec.android.app.shealth,0,9bdf9583-733e-4ca6-96d2-6e0971d375f8.achievement.json,9bdf9583-733e-4ca6-96d2-6e0971d375f8,1580947200000,
4354,404617a2-83a1-41b4-a6c7-2396c482c27f.binning_data.json,2480236,6000,0,2020-01-05 16:14:55.343,com.sec.android.app.shealth,2020-01-05 16:00:01.292,,1.7777778,3354.37,178.83998,4354,NakFKIhnVg,com.sec.android.app.shealth,0,404617a2-83a1-41b4-a6c7-2396c482c27f.achievement.json,404617a2-83a1-41b4-a6c7-2396c482c27f,1578182400000,
3101,8d625803-6f05-48f4-bfe2-248f89fad893.binning_data.json,1743272,6000,16,2019-12-01 15:10:42.418,com.sec.android.app.shealth,2019-11-30 16:56:26.777,8d625803-6f05-48f4-bfe2-248f89fad893.source_info.json,1.3940967,2430.29,129.95,3085,VfS0qUERdZ,com.sec.android.app.shealth,0,8d625803-6f05-48f4-bfe2-248f89fad893.achievement.json,8d625803-6f05-48f4-bfe2-248f89fad893,1575158400000,
7053,e966e1f9-fd09-43cd-a3b9-8bf7de1aa2dd.binning_data.json,3925575,6000,427,2020-02-09 16:00:01.546,com.sec.android.app.shealth,2020-02-09 16:00:01.546,,3.25,5603.63,312.14,6626,NakFKIhnVg,com.sec.android.app.shealth,919,e966e1f9-fd09-43cd-a3b9-8bf7de1aa2dd.achievement.json,e966e1f9-fd09-43cd-a3b9-8bf7de1aa2dd,1581206400000,
1011,ef5aacac-6f72-4aff-882b-c2ae52318b64.binning_data.json,577532,6000,0,2020-01-08 16:00:01.471,com.sec.android.app.shealth,2020-01-08 16:00:01.471,,1.6666665,776.64,42.079998,1011,NakFKIhnVg,com.sec.android.app.shealth,0,ef5aacac-6f72-4aff-882b-c2ae52318b64.achievement.json,ef5aacac-6f72-4aff-882b-c2ae52318b64,1578441600000,
2827,12d197a1-d9b7-471a-a360-db212f91ba75.binning_data.json,1587605,6000,0,2020-01-26 15:40:02.238,com.sec.android.app.shealth,2020-01-25 18:02:11.705,12d197a1-d9b7-471a-a360-db212f91ba75.source_info.json,1.3274392,2107.45,122.85,2827,VfS0qUERdZ,com.sec.android.app.shealth,0,12d197a1-d9b7-471a-a360-db212f91ba75.achievement.json,12d197a1-d9b7-471a-a360-db212f91ba75,1579996800000,
6787,5bc810dc-9fb1-44a1-bd3c-87bae85e6d1f.binning_data.json,3623836,6000,60,2020-02-12 16:00:01.938,com.sec.android.app.shealth,2020-02-12 16:00:01.938,,2.3055556,5286.21,281.99,6727,NakFKIhnVg,com.sec.android.app.shealth,0,5bc810dc-9fb1-44a1-bd3c-87bae85e6d1f.achievement.json,5bc810dc-9fb1-44a1-bd3c-87bae85e6d1f,1581465600000,
17296,ed611c5d-0bef-4d61-a94c-33193eed368a.binning_data.json,10049566,6000,70,2020-01-11 16:06:47.684,com.sec.android.app.shealth,2020-01-11 16:00:18.665,,4.8055553,13325.05,706.63995,17226,NakFKIhnVg,com.sec.android.app.shealth,2472,ed611c5d-0bef-4d61-a94c-33193eed368a.achievement.json,ed611c5d-0bef-4d61-a94c-33193eed368a,1578700800000,
3803,43b11243-6bc2-432f-9218-41ccf66244c2.binning_data.json,2133730,6000,7,2020-01-29 15:47:25.051,com.sec.android.app.shealth,2020-01-28 16:26:26.978,43b11243-6bc2-432f-9218-41ccf66244c2.source_info.json,1.3729709,2929.55,156.3,3796,VfS0qUERdZ,com.sec.android.app.shealth,0,43b11243-6bc2-432f-9218-41ccf66244c2.achievement.json,43b11243-6bc2-432f-9218-41ccf66244c2,1580256000000,
9021,8c2287d6-d54e-41f3-ae4b-032b5f853b00.binning_data.json,5110791,6000,61,2020-01-14 15:00:01.619,com.sec.android.app.shealth,2020-01-14 15:00:01.619,,3.4004443,6877.96,372.3,8960,NakFKIhnVg,com.sec.android.app.shealth,0,8c2287d6-d54e-41f3-ae4b-032b5f853b00.achievement.json,8c2287d6-d54e-41f3-ae4b-032b5f853b00,1578960000000,
3538,6ae394d9-5d66-4646-bd13-6a8946112fea.binning_data.json,1845188,6000,362,2020-02-15 16:00:01.312,com.sec.android.app.shealth,2020-02-15 16:00:01.312,,4.7760925,2921.39,174.52,3176,NakFKIhnVg,com.sec.android.app.shealth,0,6ae394d9-5d66-4646-bd13-6a8946112fea.achievement.json,6ae394d9-5d66-4646-bd13-6a8946112fea,1581724800000,
16489,49e16afc-00fd-4044-b19c-d3ee4f6acd8b.binning_data.json,8417952,6000,23,2020-02-26 11:09:26.650,com.sec.android.app.shealth,2020-02-25 13:11:57.080,49e16afc-00fd-4044-b19c-d3ee4f6acd8b.source_info.json,1.5138872,12743.831,682.0499,16466,VfS0qUERdZ,com.sec.android.app.shealth,0,49e16afc-00fd-4044-b19c-d3ee4f6acd8b.achievement.json,49e16afc-00fd-4044-b19c-d3ee4f6acd8b,1582675200000,
8465,510d8d88-9c18-4bd8-9f70-19352df81cd6.binning_data.json,4851632,6000,0,2020-02-18 16:00:01.682,com.sec.android.app.shealth,2020-02-18 16:00:01.682,,2.1667857,6414.5703,348.97995,8465,NakFKIhnVg,com.sec.android.app.shealth,0,510d8d88-9c18-4bd8-9f70-19352df81cd6.achievement.json,510d8d88-9c18-4bd8-9f70-19352df81cd6,1581984000000,
16272,85a0296c-d113-4566-bc49-088ccfc8a2d1.binning_data.json,9196568,6000,59,2020-01-17 15:00:02.954,com.sec.android.app.shealth,2020-01-17 15:00:02.954,,2.9722226,12473.36,676.51996,16213,NakFKIhnVg,com.sec.android.app.shealth,4178,85a0296c-d113-4566-bc49-088ccfc8a2d1.achievement.json,85a0296c-d113-4566-bc49-088ccfc8a2d1,1579219200000,
4176,3fa5791b-7c5c-4199-bc15-da65d2a99530.binning_data.json,2192920,6000,0,2019-11-05 11:55:08.442,com.sec.android.app.shealth,2019-11-04 14:33:06.326,3fa5791b-7c5c-4199-bc15-da65d2a99530.source_info.json,1.4642985,3211.09,167.51999,4176,VfS0qUERdZ,com.sec.android.app.shealth,0,3fa5791b-7c5c-4199-bc15-da65d2a99530.achievement.json,3fa5791b-7c5c-4199-bc15-da65d2a99530,1572912000000,
5086,3f6e3507-6677-44a6-9677-c16df39f2de0.binning_data.json,2757405,6000,58,2020-02-01 15:55:02.501,com.sec.android.app.shealth,2020-01-31 16:19:04.520,3f6e3507-6677-44a6-9677-c16df39f2de0.source_info.json,1.4082696,3883.17,223.51,5028,VfS0qUERdZ,com.sec.android.app.shealth,0,3f6e3507-6677-44a6-9677-c16df39f2de0.achievement.json,3f6e3507-6677-44a6-9677-c16df39f2de0,1580515200000,
6301,bc0df613-93c1-485b-906a-f346cd54f620.binning_data.json,3495711,6000,4,2019-12-04 13:24:46.020,com.sec.android.app.shealth,2019-12-03 16:20:30.332,bc0df613-93c1-485b-906a-f346cd54f620.source_info.json,1.3707938,4791.9,264.92,6297,VfS0qUERdZ,com.sec.android.app.shealth,0,bc0df613-93c1-485b-906a-f346cd54f620.achievement.json,bc0df613-93c1-485b-906a-f346cd54f620,1575417600000,
20501,72e918e5-f73d-458b-90d3-11f03e7fadf9.binning_data.json,10828455,6000,34,2020-01-20 15:00:01.292,com.sec.android.app.shealth,2020-01-20 15:00:01.292,,3.333333,15577.631,852.2398,20467,NakFKIhnVg,com.sec.android.app.shealth,9603,72e918e5-f73d-458b-90d3-11f03e7fadf9.achievement.json,72e918e5-f73d-458b-90d3-11f03e7fadf9,1579478400000,
16489,42527f34-0c07-4c57-a208-348c9d91f598.binning_data.json,8417866,6000,23,2020-02-26 13:01:08.885,com.sec.android.app.shealth,2020-02-26 13:01:08.885,,2.3611112,12743.831,682.0499,16466,NakFKIhnVg,com.sec.android.app.shealth,7486,42527f34-0c07-4c57-a208-348c9d91f598.achievement.json,42527f34-0c07-4c57-a208-348c9d91f598,1582675200000,
3162,d5f620ba-a3ae-47f2-823d-c40ba08b5514.binning_data.json,1811328,6000,0,2020-02-21 16:11:41.416,com.sec.android.app.shealth,2020-02-21 16:11:41.416,,1.7620237,2419.1501,129.08,3162,NakFKIhnVg,com.sec.android.app.shealth,0,d5f620ba-a3ae-47f2-823d-c40ba08b5514.achievement.json,d5f620ba-a3ae-47f2-823d-c40ba08b5514,1582243200000,
11463,0ccc9383-0fde-432e-b10d-39d7245e0e3f.binning_data.json,6047224,6000,5,2019-11-09 13:00:02.201,com.sec.android.app.shealth,2019-11-07 15:15:33.290,0ccc9383-0fde-432e-b10d-39d7245e0e3f.source_info.json,1.450196,8769.66,477.47995,11458,VfS0qUERdZ,com.sec.android.app.shealth,0,0ccc9383-0fde-432e-b10d-39d7245e0e3f.achievement.json,0ccc9383-0fde-432e-b10d-39d7245e0e3f,1573171200000,
12431,48fa8cb8-bbad-454b-9f0a-9189500cce01.binning_data.json,6534213,6000,91,2020-07-15 12:40:24.840,com.sec.android.app.shealth,2020-07-14 14:13:14.255,48fa8cb8-bbad-454b-9f0a-9189500cce01.source_info.json,1.4743397,9633.65,517.72,12340,VfS0qUERdZ,com.sec.android.app.shealth,0,48fa8cb8-bbad-454b-9f0a-9189500cce01.achievement.json,48fa8cb8-bbad-454b-9f0a-9189500cce01,1594771200000,
12028,93de57ad-8324-480d-9642-67c32a5121f2.binning_data.json,6543244,6000,3,2020-02-27 07:36:05.749,com.sec.android.app.shealth,2020-02-26 13:45:09.071,93de57ad-8324-480d-9642-67c32a5121f2.source_info.json,1.4110613,9232.92,495.50995,12025,VfS0qUERdZ,com.sec.android.app.shealth,0,93de57ad-8324-480d-9642-67c32a5121f2.achievement.json,93de57ad-8324-480d-9642-67c32a5121f2,1582761600000,
5452,befd15d9-b909-43c6-be10-9f3ad716c5cd.binning_data.json,3049994,6000,0,2020-01-23 16:00:02.014,com.sec.android.app.shealth,2020-01-22 22:12:47.530,,2.1944444,4146.8896,225.24998,5452,NakFKIhnVg,com.sec.android.app.shealth,2191,befd15d9-b909-43c6-be10-9f3ad716c5cd.achievement.json,befd15d9-b909-43c6-be10-9f3ad716c5cd,1579737600000,
4556,773e233c-fcbb-4da9-964b-29d18efd0d7f.binning_data.json,2481905,6000,24,2020-02-04 12:55:03.172,com.sec.android.app.shealth,2020-02-03 16:05:40.169,773e233c-fcbb-4da9-964b-29d18efd0d7f.source_info.json,1.4214762,3527.97,191.84,4532,VfS0qUERdZ,com.sec.android.app.shealth,0,773e233c-fcbb-4da9-964b-29d18efd0d7f.achievement.json,773e233c-fcbb-4da9-964b-29d18efd0d7f,1580774400000,
12431,d379eb9f-a740-41e3-a7fc-bcc986947df9.binning_data.json,6534213,6000,91,2020-07-15 14:00:02.619,com.sec.android.app.shealth,2020-07-15 14:00:02.619,,1.4743397,9633.65,517.72,12340,NakFKIhnVg,com.sec.android.app.shealth,5764,d379eb9f-a740-41e3-a7fc-bcc986947df9.achievement.json,d379eb9f-a740-41e3-a7fc-bcc986947df9,1594771200000,
12028,38277b76-e524-4a68-8414-bb0fb55830bb.binning_data.json,6543184,6000,3,2020-02-27 13:00:02.073,com.sec.android.app.shealth,2020-02-27 13:00:02.073,,1.8611113,9232.92,495.50995,12025,NakFKIhnVg,com.sec.android.app.shealth,6173,38277b76-e524-4a68-8414-bb0fb55830bb.achievement.json,38277b76-e524-4a68-8414-bb0fb55830bb,1582761600000,
2827,33785483-d562-4b0f-8839-dc39bd1e9fd5.binning_data.json,1587564,6000,0,2020-01-26 16:00:01.486,com.sec.android.app.shealth,2020-01-26 16:00:01.486,,2.0277777,2107.45,122.85,2827,NakFKIhnVg,com.sec.android.app.shealth,0,33785483-d562-4b0f-8839-dc39bd1e9fd5.achievement.json,33785483-d562-4b0f-8839-dc39bd1e9fd5,1579996800000,
4383,1260b52c-584d-4407-b90f-f073e975a1a7.binning_data.json,2400478,6000,0,2020-07-16 12:51:13.323,com.sec.android.app.shealth,2020-07-16 03:13:55.542,1260b52c-584d-4407-b90f-f073e975a1a7.source_info.json,1.4145598,3395.6199,177.98,4383,VfS0qUERdZ,com.sec.android.app.shealth,0,1260b52c-584d-4407-b90f-f073e975a1a7.achievement.json,1260b52c-584d-4407-b90f-f073e975a1a7,1594857600000,
9296,d91f521d-adf0-4dac-bfe1-0b1c9e040bcc.binning_data.json,5052818,6000,39,2020-02-28 13:01:20.465,com.sec.android.app.shealth,2020-02-27 23:45:27.866,d91f521d-adf0-4dac-bfe1-0b1c9e040bcc.source_info.json,1.4175969,7162.86,381.88998,9257,VfS0qUERdZ,com.sec.android.app.shealth,0,d91f521d-adf0-4dac-bfe1-0b1c9e040bcc.achievement.json,d91f521d-adf0-4dac-bfe1-0b1c9e040bcc,1582848000000,
3803,a4169638-66d8-42ad-b70d-1de5fe08fb3e.binning_data.json,2133689,6000,7,2020-01-29 16:00:01.062,com.sec.android.app.shealth,2020-01-29 16:00:01.062,,2.6666665,2929.55,156.3,3796,NakFKIhnVg,com.sec.android.app.shealth,0,a4169638-66d8-42ad-b70d-1de5fe08fb3e.achievement.json,a4169638-66d8-42ad-b70d-1de5fe08fb3e,1580256000000,
4383,ae64c125-05e8-4824-8c1a-bcf8738c180e.binning_data.json,2400478,6000,0,2020-07-16 14:00:02.139,com.sec.android.app.shealth,2020-07-16 14:00:02.139,,1.4145598,3395.6199,177.98,4383,NakFKIhnVg,com.sec.android.app.shealth,0,ae64c125-05e8-4824-8c1a-bcf8738c180e.achievement.json,ae64c125-05e8-4824-8c1a-bcf8738c180e,1594857600000,
8894,0e04ca98-bf1f-41d5-b3b7-a60561d4a638.binning_data.json,4966289,6000,0,2019-11-11 13:00:02.264,com.sec.android.app.shealth,2019-11-10 13:00:26.581,,1.6944444,6724.0303,364.41998,8894,NakFKIhnVg,com.sec.android.app.shealth,4741,0e04ca98-bf1f-41d5-b3b7-a60561d4a638.achievement.json,0e04ca98-bf1f-41d5-b3b7-a60561d4a638,1573430400000,
2213,74fcbbe1-82df-484f-b2f5-00887d7caa78.binning_data.json,1221491,6000,26,2019-12-07 15:50:45.765,com.sec.android.app.shealth,2019-12-06 16:15:10.264,74fcbbe1-82df-484f-b2f5-00887d7caa78.source_info.json,1.3615484,1663.12,103.47,2187,VfS0qUERdZ,com.sec.android.app.shealth,0,74fcbbe1-82df-484f-b2f5-00887d7caa78.achievement.json,74fcbbe1-82df-484f-b2f5-00887d7caa78,1575676800000,
9296,331c605a-0619-4fa7-b9e5-1cda0543628e.binning_data.json,5052783,6000,39,2020-02-28 13:01:18.532,com.sec.android.app.shealth,2020-02-28 13:01:18.532,,2.4444444,7162.86,381.88998,9257,NakFKIhnVg,com.sec.android.app.shealth,4928,331c605a-0619-4fa7-b9e5-1cda0543628e.achievement.json,331c605a-0619-4fa7-b9e5-1cda0543628e,1582848000000,
5086,06061bdb-d592-49f7-adb7-c4b738ac4b04.binning_data.json,2757339,6000,58,2020-02-01 16:00:02.404,com.sec.android.app.shealth,2020-02-01 16:00:02.404,,3.2504823,3883.17,223.51,5028,NakFKIhnVg,com.sec.android.app.shealth,0,06061bdb-d592-49f7-adb7-c4b738ac4b04.achievement.json,06061bdb-d592-49f7-adb7-c4b738ac4b04,1580515200000,
3725,5f8fb9cf-2f25-4116-92fb-f2427a1898f0.binning_data.json,2095222,6000,0,2019-12-10 14:55:25.585,com.sec.android.app.shealth,2019-12-09 16:21:12.799,5f8fb9cf-2f25-4116-92fb-f2427a1898f0.source_info.json,1.3511404,2830.94,156.38998,3725,VfS0qUERdZ,com.sec.android.app.shealth,0,5f8fb9cf-2f25-4116-92fb-f2427a1898f0.achievement.json,5f8fb9cf-2f25-4116-92fb-f2427a1898f0,1575936000000,
4556,e4473ff8-e8a7-4e16-b648-980ad080bca8.binning_data.json,2481860,6000,24,2020-02-04 16:00:02.076,com.sec.android.app.shealth,2020-02-04 16:00:02.076,,6.3913465,3527.97,191.84,4532,NakFKIhnVg,com.sec.android.app.shealth,0,e4473ff8-e8a7-4e16-b648-980ad080bca8.achievement.json,e4473ff8-e8a7-4e16-b648-980ad080bca8,1580774400000,
3638,a7aad865-2018-4c03-90ed-c1c3ade76c07.binning_data.json,2074785,6000,7,2020-02-29 12:51:52.388,com.sec.android.app.shealth,2020-02-28 13:11:23.328,a7aad865-2018-4c03-90ed-c1c3ade76c07.source_info.json,1.3638227,2829.64,150.29997,3631,VfS0qUERdZ,com.sec.android.app.shealth,0,a7aad865-2018-4c03-90ed-c1c3ade76c07.achievement.json,a7aad865-2018-4c03-90ed-c1c3ade76c07,1582934400000,
15313,af2403af-4ee9-4572-8ea5-a9f8399f12e0.binning_data.json,8351505,6000,106,2020-07-17 13:15:04.327,com.sec.android.app.shealth,2020-07-16 16:04:40.809,af2403af-4ee9-4572-8ea5-a9f8399f12e0.source_info.json,1.4268746,11916.55,631.89996,15207,VfS0qUERdZ,com.sec.android.app.shealth,0,af2403af-4ee9-4572-8ea5-a9f8399f12e0.achievement.json,af2403af-4ee9-4572-8ea5-a9f8399f12e0,1594944000000,
8765,6aca2a4e-58c6-4ce7-a5d8-6baa74a7ed2c.binning_data.json,3839682,6000,4399,2020-02-07 16:00:10.278,com.sec.android.app.shealth,2020-02-07 16:00:10.278,,4.638889,8810.75,629.13,4366,NakFKIhnVg,com.sec.android.app.shealth,5476,6aca2a4e-58c6-4ce7-a5d8-6baa74a7ed2c.achievement.json,6aca2a4e-58c6-4ce7-a5d8-6baa74a7ed2c,1581033600000,
3638,b48c6c64-93bb-4234-ac2b-99c0c9085bcb.binning_data.json,2074761,6000,7,2020-02-29 13:00:01.565,com.sec.android.app.shealth,2020-02-29 13:00:01.565,,6.5277777,2829.64,150.29997,3631,NakFKIhnVg,com.sec.android.app.shealth,2572,b48c6c64-93bb-4234-ac2b-99c0c9085bcb.achievement.json,b48c6c64-93bb-4234-ac2b-99c0c9085bcb,1582934400000,
15313,1f97f020-ca35-407a-b288-0fafb7279de5.binning_data.json,8351505,6000,106,2020-07-17 14:05:18.221,com.sec.android.app.shealth,2020-07-17 14:05:18.221,,1.4268746,11916.55,631.89996,15207,NakFKIhnVg,com.sec.android.app.shealth,1851,1f97f020-ca35-407a-b288-0fafb7279de5.achievement.json,1f97f020-ca35-407a-b288-0fafb7279de5,1594944000000,
288,8b76078c-a955-439d-b74a-f95c86d18c9a.binning_data.json,147803,6000,0,2019-11-14 07:35:10.204,com.sec.android.app.shealth,2019-11-14 05:15:03.657,8b76078c-a955-439d-b74a-f95c86d18c9a.source_info.json,1.430141,211.38,12.87,288,VfS0qUERdZ,com.sec.android.app.shealth,0,8b76078c-a955-439d-b74a-f95c86d18c9a.achievement.json,8b76078c-a955-439d-b74a-f95c86d18c9a,1573689600000,
8765,3408417d-eab0-4735-9faf-504b7b7e6f62.binning_data.json,3839731,6000,4399,2020-02-07 15:41:24.636,com.sec.android.app.shealth,2020-02-06 16:48:58.352,3408417d-eab0-4735-9faf-504b7b7e6f62.source_info.json,2.2946267,8810.75,629.13,4366,VfS0qUERdZ,com.sec.android.app.shealth,0,3408417d-eab0-4735-9faf-504b7b7e6f62.achievement.json,3408417d-eab0-4735-9faf-504b7b7e6f62,1581033600000,
18971,ff7a7371-b169-43b1-ac49-5abd8069efe6.binning_data.json,10701006,6000,537,2020-03-01 12:04:09.113,com.sec.android.app.shealth,2020-02-29 13:10:29.315,ff7a7371-b169-43b1-ac49-5abd8069efe6.source_info.json,1.3844408,14814.91,822.93994,18434,VfS0qUERdZ,com.sec.android.app.shealth,0,ff7a7371-b169-43b1-ac49-5abd8069efe6.achievement.json,ff7a7371-b169-43b1-ac49-5abd8069efe6,1583020800000,
10071,cd9b5bf5-9ee3-4108-ad83-0b1b5f41aab5.binning_data.json,6012706,6000,0,2020-07-18 11:55:07.350,com.sec.android.app.shealth,2020-07-17 15:49:30.912,cd9b5bf5-9ee3-4108-ad83-0b1b5f41aab5.source_info.json,1.2815659,7705.68,407.15997,10071,VfS0qUERdZ,com.sec.android.app.shealth,0,cd9b5bf5-9ee3-4108-ad83-0b1b5f41aab5.achievement.json,cd9b5bf5-9ee3-4108-ad83-0b1b5f41aab5,1595030400000,
18971,80ee87d4-da10-4544-999c-48aed7f66f06.binning_data.json,10700881,6000,537,2020-03-01 13:17:43.810,com.sec.android.app.shealth,2020-03-01 13:17:43.810,,6.9444447,14814.91,822.93994,18434,NakFKIhnVg,com.sec.android.app.shealth,5674,80ee87d4-da10-4544-999c-48aed7f66f06.achievement.json,80ee87d4-da10-4544-999c-48aed7f66f06,1583020800000,
3322,b87bd39d-ded4-44fc-9681-34e6e29dedad.binning_data.json,1866374,6000,3,2020-02-10 16:43:10.423,com.sec.android.app.shealth,2020-02-10 16:43:10.423,,3.333333,2552.34,136.23999,3319,NakFKIhnVg,com.sec.android.app.shealth,0,b87bd39d-ded4-44fc-9681-34e6e29dedad.achievement.json,b87bd39d-ded4-44fc-9681-34e6e29dedad,1581292800000,
8568,35254d50-da59-41dc-8a03-f7896c360f0e.binning_data.json,4313894,6000,14,2019-11-17 10:06:07.272,com.sec.android.app.shealth,2019-11-16 15:38:33.418,35254d50-da59-41dc-8a03-f7896c360f0e.source_info.json,1.5388184,6638.3,353.91,8554,VfS0qUERdZ,com.sec.android.app.shealth,0,35254d50-da59-41dc-8a03-f7896c360f0e.achievement.json,35254d50-da59-41dc-8a03-f7896c360f0e,1573948800000,
2834,ba40519c-675a-4f45-bdd4-14ca65423432.binning_data.json,1501399,6000,103,2020-02-13 16:00:45.395,com.sec.android.app.shealth,2020-02-13 16:00:45.395,,2.5484338,2216.8801,123.7,2731,NakFKIhnVg,com.sec.android.app.shealth,0,ba40519c-675a-4f45-bdd4-14ca65423432.achievement.json,ba40519c-675a-4f45-bdd4-14ca65423432,1581552000000,
